	Alive_mice	Unborn_mice
0	100	0
1	100	0
2	100	0
3	100	0
4	100	0
5	100	0
6	100	0
7	100	0
8	100	0
9	100	0
10	100	0
11	100	0
12	100	0
13	100	0
14	100	0
15	100	0
16	100	0
17	100	0
18	100	0
19	100	0
20	100	0
21	100	0
22	100	0
23	100	0
24	100	0
25	100	0
26	100	0
27	100	0
28	100	0
29	100	0
30	100	0
31	100	0
32	100	0
33	100	0
34	100	0
35	100	0
36	100	0
37	100	0
38	100	0
39	100	0
40	100	0
41	100	0
42	100	0
43	100	0
44	100	0
45	100	0
46	100	0
47	100	0
48	100	0
49	100	0
50	100	0
51	100	0
52	100	0
53	98	0
54	98	0
55	98	0
56	98	0
57	98	0
58	98	0
59	98	0
60	98	0
61	97	0
62	97	0
63	96	0
64	96	0
65	95	0
66	95	0
67	95	0
68	95	0
69	94	0
70	94	0
71	94	0
72	94	0
73	94	0
74	94	0
75	94	0
76	94	0
77	94	0
78	94	0
79	94	0
80	94	0
81	94	0
82	94	0
83	94	0
84	93	0
85	93	0
86	93	0
87	93	0
88	93	0
89	93	0
90	93	0
91	93	0
92	93	0
93	92	0
94	92	0
95	92	0
96	92	0
97	92	0
98	91	0
99	90	0
100	90	0
101	90	0
102	90	0
103	90	0
104	89	0
105	87	0
106	87	0
107	86	0
108	85	0
109	85	0
110	85	0
111	85	0
112	84	0
113	84	0
114	84	0
115	84	0
116	83	0
117	82	0
118	82	0
119	82	0
120	82	0
121	82	0
122	82	0
123	82	0
124	82	0
125	82	0
126	82	0
127	82	0
128	81	0
129	81	0
130	81	0
131	81	0
132	81	0
133	81	0
134	81	0
135	81	0
136	81	0
137	81	0
138	81	0
139	81	0
140	80	0
141	80	0
142	80	0
143	80	0
144	80	0
145	80	0
146	80	0
147	80	0
148	79	0
149	79	0
150	79	0
151	79	0
152	79	0
153	79	0
154	79	0
155	77	0
156	76	0
157	76	0
158	76	0
159	76	0
160	74	0
161	74	0
162	74	0
163	74	0
164	73	0
165	73	0
166	73	0
167	73	0
168	73	0
169	73	0
170	71	0
171	71	0
172	71	0
173	70	0
174	70	0
175	70	0
176	70	0
177	70	0
178	69	0
179	69	0
180	69	0
181	69	0
182	69	0
183	69	0
184	69	0
185	69	0
186	69	0
187	69	0
188	69	0
189	69	0
190	69	0
191	69	0
192	69	0
193	68	0
194	68	0
195	68	0
196	68	0
197	68	0
198	68	0
199	68	0
200	67	67
201	67	67
202	67	67
203	67	67
204	67	67
205	67	67
206	65	65
207	65	65
208	65	65
209	65	65
210	65	65
211	65	65
212	64	64
213	64	64
214	63	63
215	62	62
216	62	62
217	61	61
218	61	61
219	61	61
220	61	61
221	60	60
222	60	60
223	60	60
224	58	58
225	58	58
226	58	58
227	58	58
228	57	57
229	57	57
230	57	57
231	56	56
232	56	56
233	55	55
234	55	55
235	55	55
236	55	55
237	55	55
238	55	55
239	55	55
240	55	55
241	55	55
242	54	54
243	53	53
244	53	53
245	51	51
246	51	51
247	51	51
248	51	51
249	51	51
250	51	51
251	49	49
252	49	49
253	49	49
254	48	48
255	47	47
256	47	47
257	47	47
258	47	47
259	47	47
260	47	47
261	47	47
262	47	47
263	47	47
264	47	47
265	47	47
266	47	47
267	47	47
268	47	47
269	47	47
270	47	47
271	46	46
272	46	46
273	46	46
274	46	46
275	46	46
276	46	46
277	45	45
278	45	45
279	45	45
280	45	45
281	45	45
282	45	45
283	45	45
284	45	45
285	44	44
286	43	43
287	43	43
288	42	42
289	42	42
290	42	42
291	42	42
292	41	41
293	39	39
294	38	38
295	37	37
296	36	36
297	35	35
298	35	35
299	35	35
300	35	35
301	35	35
302	35	35
303	35	35
304	35	35
305	35	35
306	35	35
307	36	34
308	36	35
309	37	34
310	37	35
311	36	34
312	36	34
313	36	34
314	36	34
315	37	33
316	36	33
317	36	33
318	36	33
319	35	32
320	35	32
321	35	32
322	35	32
323	35	32
324	35	32
325	35	32
326	35	32
327	35	32
328	33	30
329	34	29
330	32	28
331	32	28
332	32	28
333	32	28
334	32	28
335	32	28
336	32	28
337	31	27
338	31	27
339	32	26
340	31	26
341	30	25
342	30	25
343	31	24
344	31	25
345	31	25
346	31	25
347	32	24
348	32	25
349	32	25
350	32	25
351	32	25
352	31	24
353	31	24
354	31	24
355	32	23
356	32	24
357	32	24
358	32	24
359	32	24
360	32	24
361	32	24
362	32	24
363	32	22
364	32	23
365	31	22
366	31	22
367	32	21
368	32	22
369	33	21
370	33	22
371	33	22
372	32	21
373	32	21
374	32	21
375	32	21
376	32	21
377	33	20
378	33	21
379	33	21
380	32	20
381	32	20
382	32	20
383	32	20
384	32	20
385	33	19
386	33	20
387	33	20
388	33	20
389	33	20
390	33	20
391	33	20
392	33	20
393	33	20
394	33	20
395	33	20
396	33	20
397	33	20
398	32	19
399	32	19
400	32	19
401	32	19
402	32	19
403	31	18
404	30	17
405	30	17
406	30	17
407	31	16
408	31	17
409	30	16
410	30	16
411	30	16
412	30	16
413	30	16
414	30	16
415	29	15
416	28	14
417	28	14
418	28	14
419	28	14
420	28	14
421	28	14
422	27	14
423	27	14
424	27	14
425	27	14
426	26	13
427	26	13
428	26	13
429	26	13
430	26	13
431	27	12
432	26	12
433	26	10
434	26	11
435	26	11
436	26	11
437	25	10
438	25	10
439	25	10
440	25	10
441	25	10
442	25	10
443	25	10
444	25	10
445	25	10
446	25	10
447	24	10
448	24	10
449	22	8
450	22	8
451	22	8
452	22	8
453	23	7
454	23	8
455	23	8
456	23	8
457	23	8
458	23	8
459	23	8
460	23	8
461	23	8
462	23	8
463	23	8
464	23	8
465	23	8
466	23	8
467	23	8
468	23	8
469	23	8
470	23	8
471	23	8
472	23	8
473	23	8
474	23	8
475	23	8
476	23	8
477	23	8
478	23	8
479	22	7
480	22	7
481	21	6
482	21	6
483	21	6
484	21	6
485	21	6
486	21	6
487	21	6
488	21	6
489	21	6
490	21	6
491	22	5
492	22	6
493	22	6
494	22	6
495	22	6
496	22	6
497	22	6
498	22	6
499	22	6
500	21	6
501	21	6
502	21	6
503	21	6
504	21	6
505	21	6
506	21	6
507	21	6
508	21	7
509	21	7
510	21	8
511	22	7
512	22	8
513	22	8
514	21	8
515	21	8
516	21	9
517	21	9
518	21	9
519	21	9
520	21	9
521	21	9
522	21	9
523	21	9
524	21	9
525	21	9
526	20	8
527	20	8
528	20	8
529	20	8
530	20	8
531	20	8
532	20	8
533	20	8
534	20	8
535	20	8
536	20	8
537	19	7
538	18	6
539	18	6
540	18	7
541	18	7
542	18	7
543	18	7
544	18	8
545	18	8
546	18	8
547	16	6
548	16	7
549	15	6
550	14	5
551	14	5
552	14	5
553	14	5
554	14	5
555	14	5
556	14	6
557	14	6
558	14	6
559	14	6
560	14	6
561	14	6
562	14	6
563	14	6
564	14	6
565	14	6
566	14	6
567	14	6
568	14	6
569	14	6
570	14	6
571	14	6
572	14	6
573	14	6
574	14	6
575	13	6
576	13	6
577	12	5
578	12	6
579	12	6
580	12	6
581	12	6
582	12	6
583	11	6
584	11	6
585	11	6
586	10	6
587	10	6
588	10	6
589	9	5
590	9	5
591	9	5
592	9	5
593	9	5
594	9	5
595	9	5
596	9	5
597	9	5
598	9	5
599	9	5
600	9	5
601	9	5
602	9	5
603	9	5
604	9	5
605	9	5
606	9	5
607	9	5
608	9	5
609	9	5
610	9	5
611	8	5
612	8	5
613	8	5
614	8	5
615	8	5
616	8	5
617	8	5
618	8	5
619	8	5
620	8	5
621	8	5
622	8	5
623	8	5
624	8	5
625	8	5
626	8	5
627	8	5
628	8	5
629	8	5
630	8	5
631	9	4
632	9	6
633	9	6
634	9	6
635	9	6
636	9	6
637	9	6
638	9	6
639	9	6
640	9	6
641	9	6
642	9	6
643	9	6
644	9	6
645	9	6
646	9	6
647	9	6
648	9	6
649	9	6
650	9	6
651	9	6
652	8	5
653	8	5
654	8	6
655	8	6
656	8	6
657	8	6
658	8	6
659	8	6
660	8	6
661	8	6
662	8	6
663	8	6
664	8	6
665	8	6
666	8	6
667	8	6
668	8	6
669	8	6
670	8	6
671	8	6
672	8	6
673	8	6
674	8	6
675	8	6
676	7	5
677	7	5
678	7	5
679	7	5
680	7	5
681	7	5
682	7	5
683	7	5
684	7	5
685	7	5
686	7	5
687	7	5
688	7	5
689	7	5
690	7	5
691	7	5
692	7	6
693	7	6
694	7	6
695	7	6
696	7	6
697	7	6
698	7	6
699	7	6
700	7	6
701	6	5
702	6	5
703	6	5
704	6	5
705	6	5
706	6	5
707	6	5
708	6	5
709	5	4
710	5	4
711	5	4
712	5	4
713	5	4
714	5	4
715	5	4
716	5	4
717	5	4
718	5	4
719	5	4
720	5	4
721	5	4
722	5	4
723	5	4
724	5	4
725	5	4
726	5	4
727	5	4
728	5	4
729	5	4
730	5	4
731	5	4
732	5	4
733	5	4
734	5	4
735	5	4
736	5	4
737	5	4
738	5	4
739	5	4
740	5	4
741	5	4
742	5	4
743	5	4
744	5	4
745	5	4
746	5	4
747	6	3
748	6	4
749	6	4
750	6	4
751	6	4
752	6	4
753	6	4
754	6	4
755	6	2
756	6	3
757	6	3
758	6	3
759	6	3
760	6	3
761	6	3
762	6	3
763	6	3
764	6	3
765	6	3
766	6	3
767	6	3
768	6	3
769	6	3
770	6	3
771	6	3
772	6	3
773	6	3
774	6	3
775	6	3
776	6	3
777	6	3
778	6	3
779	6	3
780	6	3
781	6	3
782	6	3
783	6	3
784	6	3
785	6	3
786	6	3
787	6	3
788	6	3
789	6	3
790	6	3
791	5	2
792	5	2
793	5	2
794	5	2
795	5	2
796	5	2
797	5	2
798	5	2
799	5	2
800	5	2
801	5	2
802	5	2
803	5	2
804	5	2
805	5	2
806	5	2
807	5	2
808	5	2
809	5	2
810	5	2
811	5	2
812	5	2
813	5	2
814	5	2
815	5	2
816	5	2
817	5	2
818	5	2
819	5	2
820	5	2
821	5	2
822	5	2
823	5	2
824	5	2
825	5	2
826	5	2
827	5	2
828	5	2
829	5	2
830	5	2
831	5	2
832	5	3
833	5	3
834	5	3
835	5	3
836	5	3
837	5	3
838	5	3
839	5	3
840	5	3
841	5	3
842	5	3
843	5	3
844	5	3
845	4	2
846	4	2
847	4	2
848	4	2
849	4	2
850	4	2
851	4	2
852	4	2
853	4	2
854	4	2
855	4	2
856	4	2
857	4	2
858	4	2
859	4	2
860	4	2
861	4	2
862	4	2
863	4	2
864	4	2
865	4	2
866	4	2
867	4	2
868	4	2
869	4	2
870	4	2
871	4	2
872	4	2
873	4	2
874	4	2
875	4	2
876	4	2
877	4	2
878	4	2
879	4	2
880	4	2
881	4	2
882	4	2
883	4	2
884	4	2
885	4	2
886	4	2
887	4	2
888	4	2
889	4	2
890	4	2
891	4	2
892	4	2
893	4	2
894	4	2
895	4	2
896	4	2
897	4	2
898	4	2
899	4	2
900	4	2
901	4	2
902	4	2
903	4	2
904	4	2
905	4	2
906	4	2
907	5	1
908	5	2
909	5	2
910	5	2
911	5	2
912	5	2
913	5	2
914	5	2
915	5	2
916	5	2
917	5	2
918	5	2
919	5	2
920	5	2
921	5	2
922	5	2
923	5	2
924	5	2
925	5	2
926	5	2
927	5	2
928	5	2
929	5	2
930	5	2
931	5	2
932	5	2
933	5	2
934	5	2
935	5	2
936	5	2
937	5	2
938	5	2
939	5	2
940	5	2
941	5	2
942	5	2
943	5	2
944	5	2
945	5	2
946	5	2
947	5	2
948	5	3
949	5	3
950	5	3
951	5	3
952	5	3
953	5	3
954	5	3
955	5	3
956	5	4
957	5	4
958	5	4
959	5	4
960	5	4
961	3	3
962	3	3
963	3	3
964	3	3
965	3	3
966	3	3
967	4	2
968	4	3
969	4	3
970	4	3
971	4	3
972	4	3
973	4	3
974	4	3
975	4	3
976	4	3
977	4	3
978	4	3
979	4	3
980	3	2
981	3	2
982	3	2
983	3	2
984	3	2
985	3	2
986	3	2
987	3	2
988	3	2
989	3	2
990	3	2
991	3	2
992	3	2
993	3	2
994	3	2
995	3	2
996	3	2
997	3	2
998	3	2
999	3	2
1000	3	2
1001	3	2
1002	3	2
1003	3	2
1004	3	2
1005	3	2
1006	3	2
1007	3	2
1008	3	2
1009	3	2
1010	3	2
1011	3	2
1012	3	2
1013	3	2
1014	3	2
1015	3	2
1016	3	2
1017	3	2
1018	2	1
1019	2	1
