	Alive_mice	Unborn_mice
0	100	0
1	100	0
2	100	0
3	100	0
4	100	0
5	100	0
6	100	0
7	100	0
8	100	0
9	100	0
10	100	0
11	100	0
12	100	0
13	100	0
14	100	0
15	100	0
16	100	0
17	100	0
18	100	0
19	100	0
20	100	0
21	100	0
22	100	0
23	100	0
24	100	0
25	100	0
26	100	0
27	100	0
28	100	0
29	100	0
30	100	0
31	100	0
32	100	0
33	100	0
34	100	0
35	100	0
36	100	0
37	100	0
38	100	0
39	100	0
40	100	0
41	100	0
42	100	0
43	100	0
44	100	0
45	100	0
46	100	0
47	100	0
48	100	0
49	100	0
50	100	0
51	100	0
52	100	0
53	100	0
54	100	0
55	100	0
56	100	0
57	100	0
58	99	0
59	98	0
60	98	0
61	98	0
62	98	0
63	98	0
64	98	0
65	98	0
66	98	0
67	98	0
68	98	0
69	98	0
70	98	0
71	98	0
72	98	0
73	98	0
74	98	0
75	98	0
76	98	0
77	98	0
78	97	0
79	96	0
80	96	0
81	96	0
82	96	0
83	96	0
84	95	0
85	95	0
86	93	0
87	93	0
88	93	0
89	92	0
90	92	0
91	92	0
92	91	0
93	91	0
94	91	0
95	91	0
96	91	0
97	90	0
98	90	0
99	90	0
100	89	0
101	89	0
102	89	0
103	88	0
104	87	0
105	87	0
106	87	0
107	87	0
108	86	0
109	86	0
110	86	0
111	86	0
112	86	0
113	86	0
114	86	0
115	86	0
116	86	0
117	86	0
118	85	0
119	85	0
120	85	0
121	85	0
122	85	0
123	84	0
124	84	0
125	83	0
126	83	0
127	83	0
128	83	0
129	83	0
130	83	0
131	83	0
132	83	0
133	81	0
134	80	0
135	80	0
136	80	0
137	80	0
138	80	0
139	80	0
140	80	0
141	80	0
142	80	0
143	80	0
144	80	0
145	80	0
146	79	0
147	79	0
148	79	0
149	79	0
150	79	0
151	79	0
152	79	0
153	79	0
154	79	0
155	79	0
156	79	0
157	79	0
158	78	0
159	78	0
160	78	0
161	78	0
162	78	0
163	78	0
164	78	0
165	78	0
166	77	0
167	77	0
168	77	0
169	75	0
170	75	0
171	75	0
172	75	0
173	75	0
174	75	0
175	74	0
176	74	0
177	74	0
178	74	0
179	74	0
180	74	0
181	74	0
182	74	0
183	73	0
184	73	0
185	73	0
186	73	0
187	73	0
188	73	0
189	73	0
190	73	0
191	73	0
192	73	0
193	71	0
194	71	0
195	70	0
196	70	0
197	70	0
198	70	0
199	70	0
200	70	70
201	70	70
202	70	70
203	70	70
204	68	68
205	68	68
206	68	68
207	68	68
208	68	68
209	68	68
210	68	68
211	68	68
212	68	68
213	67	67
214	67	67
215	67	67
216	67	67
217	67	67
218	67	67
219	67	67
220	67	67
221	66	66
222	66	66
223	66	66
224	66	66
225	66	66
226	65	65
227	65	65
228	65	65
229	64	64
230	64	64
231	64	64
232	64	64
233	63	63
234	63	63
235	61	61
236	61	61
237	60	60
238	60	60
239	59	59
240	58	58
241	58	58
242	58	58
243	58	58
244	56	56
245	55	55
246	55	55
247	55	55
248	54	54
249	53	53
250	53	53
251	53	53
252	53	53
253	53	53
254	51	51
255	51	51
256	50	50
257	49	49
258	48	48
259	48	48
260	48	48
261	48	48
262	48	48
263	48	48
264	48	48
265	48	48
266	48	48
267	48	48
268	47	47
269	47	47
270	46	46
271	46	46
272	46	46
273	46	46
274	46	46
275	46	46
276	46	46
277	46	46
278	46	46
279	45	45
280	45	45
281	45	45
282	45	45
283	45	45
284	44	44
285	44	44
286	44	44
287	44	44
288	44	44
289	44	44
290	44	44
291	44	44
292	43	43
293	43	43
294	43	43
295	43	43
296	42	42
297	42	42
298	42	42
299	43	41
300	43	42
301	43	42
302	43	42
303	43	42
304	43	42
305	43	42
306	43	42
307	43	42
308	43	42
309	43	42
310	43	42
311	43	42
312	41	40
313	42	39
314	42	40
315	41	39
316	40	38
317	41	37
318	41	38
319	41	38
320	41	38
321	40	37
322	40	37
323	39	36
324	39	36
325	40	35
326	40	36
327	40	36
328	39	35
329	40	34
330	40	35
331	40	35
332	40	35
333	40	33
334	40	34
335	41	33
336	40	33
337	42	31
338	42	33
339	42	33
340	42	33
341	41	32
342	41	32
343	41	32
344	41	32
345	40	31
346	40	31
347	42	29
348	42	31
349	43	30
350	43	31
351	43	31
352	42	30
353	42	30
354	41	29
355	40	28
356	40	28
357	40	28
358	40	28
359	39	25
360	39	26
361	39	26
362	39	26
363	40	25
364	40	26
365	40	26
366	40	26
367	40	26
368	40	26
369	39	25
370	39	25
371	39	25
372	38	24
373	38	24
374	38	24
375	38	24
376	37	23
377	37	23
378	37	23
379	37	23
380	37	23
381	37	23
382	36	22
383	36	22
384	35	21
385	35	21
386	34	21
387	36	19
388	36	21
389	36	21
390	36	21
391	36	21
392	36	21
393	36	21
394	36	21
395	35	20
396	34	19
397	34	19
398	34	19
399	34	19
400	34	19
401	34	19
402	34	19
403	34	19
404	33	18
405	34	17
406	34	18
407	34	18
408	34	18
409	34	18
410	32	16
411	32	16
412	30	14
413	30	14
414	30	14
415	30	14
416	30	14
417	29	13
418	29	13
419	29	13
420	29	13
421	29	13
422	29	13
423	29	13
424	29	13
425	30	12
426	30	13
427	31	12
428	31	13
429	31	13
430	31	13
431	31	13
432	30	12
433	30	12
434	30	12
435	30	12
436	30	12
437	30	12
438	30	12
439	30	12
440	30	12
441	30	12
442	30	12
443	30	12
444	30	12
445	30	12
446	30	12
447	30	12
448	30	12
449	30	12
450	30	12
451	31	11
452	31	12
453	31	12
454	31	12
455	31	12
456	31	12
457	31	12
458	31	12
459	31	12
460	31	12
461	30	11
462	30	11
463	30	11
464	29	10
465	29	10
466	29	10
467	30	9
468	30	10
469	29	9
470	29	9
471	30	8
472	30	9
473	31	8
474	31	9
475	32	8
476	32	9
477	32	9
478	32	9
479	32	9
480	32	9
481	33	8
482	33	9
483	33	9
484	33	9
485	33	9
486	33	9
487	33	9
488	33	9
489	33	9
490	33	9
491	33	9
492	32	8
493	32	8
494	32	8
495	32	8
496	32	8
497	32	8
498	32	8
499	33	7
500	33	9
501	33	9
502	33	9
503	33	9
504	32	8
505	32	8
506	32	8
507	32	8
508	32	8
509	32	8
510	32	8
511	32	8
512	32	8
513	32	8
514	32	9
515	32	9
516	32	9
517	32	9
518	32	10
519	33	9
520	33	10
521	33	10
522	33	10
523	33	10
524	32	9
525	32	9
526	31	9
527	31	9
528	30	9
529	30	9
530	30	9
531	30	9
532	30	9
533	29	9
534	29	9
535	29	9
536	29	9
537	29	9
538	29	11
539	29	11
540	29	11
541	29	11
542	28	10
543	28	10
544	28	10
545	27	9
546	27	9
547	27	9
548	27	11
549	26	10
550	26	11
551	26	11
552	26	11
553	26	11
554	25	10
555	25	10
556	25	10
557	25	10
558	25	10
559	25	10
560	25	11
561	25	11
562	25	11
563	25	11
564	25	12
565	25	12
566	25	12
567	25	12
568	25	12
569	25	12
570	25	12
571	25	12
572	25	12
573	25	12
574	25	12
575	25	12
576	25	12
577	25	12
578	25	12
579	25	12
580	25	12
581	25	12
582	25	12
583	25	12
584	25	12
585	25	12
586	25	12
587	25	12
588	24	13
589	24	13
590	24	13
591	24	13
592	24	13
593	24	13
594	23	12
595	23	12
596	23	12
597	23	12
598	23	12
599	23	12
600	23	12
601	23	12
602	23	12
603	22	11
604	21	10
605	21	10
606	21	11
607	21	11
608	21	11
609	20	10
610	20	10
611	20	10
612	20	10
613	20	10
614	20	10
615	20	10
616	19	9
617	19	9
618	19	9
619	19	9
620	19	9
621	19	9
622	19	9
623	19	9
624	19	9
625	19	9
626	19	10
627	19	10
628	18	10
629	18	10
630	18	10
631	18	10
632	18	10
633	18	10
634	18	10
635	17	9
636	17	9
637	17	9
638	17	9
639	17	9
640	17	9
641	17	9
642	17	9
643	16	8
644	16	8
645	16	8
646	16	8
647	16	8
648	16	8
649	16	8
650	16	8
651	16	8
652	16	9
653	16	9
654	15	8
655	15	8
656	15	8
657	15	8
658	15	8
659	15	8
660	15	8
661	14	7
662	14	7
663	14	7
664	14	7
665	14	7
666	14	7
667	14	7
668	14	8
669	13	7
670	12	6
671	12	6
672	12	7
673	11	6
674	11	7
675	11	7
676	11	8
677	11	8
678	11	8
679	11	8
680	11	8
681	11	8
682	11	9
683	11	9
684	10	8
685	10	8
686	10	8
687	10	8
688	10	8
689	10	8
690	10	8
691	10	8
692	10	8
693	10	8
694	10	8
695	10	8
696	10	8
697	10	8
698	10	8
699	11	7
700	11	9
701	11	9
702	11	9
703	11	9
704	11	9
705	11	9
706	11	9
707	11	9
708	11	9
709	11	9
710	11	9
711	11	9
712	11	9
713	11	9
714	11	9
715	11	9
716	10	8
717	10	8
718	10	8
719	10	8
720	10	9
721	10	9
722	10	9
723	10	9
724	10	9
725	10	9
726	10	9
727	11	8
728	11	9
729	11	9
730	11	9
731	11	9
732	11	9
733	11	9
734	11	9
735	11	9
736	11	9
737	11	9
738	11	9
739	11	9
740	11	9
741	11	9
742	11	9
743	11	9
744	11	9
745	11	9
746	11	9
747	11	9
748	11	9
749	11	9
750	11	9
751	11	9
752	11	9
753	11	9
754	11	9
755	11	9
756	11	9
757	11	9
758	11	9
759	11	9
760	11	9
761	11	9
762	11	9
763	11	9
764	11	9
765	11	9
766	11	9
767	11	9
768	11	9
769	11	9
770	11	9
771	11	9
772	11	9
773	11	9
774	11	9
775	11	9
776	11	9
777	11	9
778	11	9
779	11	9
780	11	9
781	9	7
782	9	7
783	9	7
784	9	7
785	9	7
786	8	6
787	8	6
788	8	6
789	7	5
790	7	5
791	7	5
792	7	5
793	7	5
794	7	5
795	7	5
796	7	5
797	7	5
798	7	5
799	7	5
800	7	5
801	7	5
802	7	5
803	7	5
804	7	5
805	7	5
806	7	5
807	7	5
808	7	5
809	6	4
810	6	4
811	6	4
812	6	4
813	6	4
814	6	4
815	6	4
816	6	4
817	6	4
818	6	4
819	6	4
820	6	4
821	6	4
822	6	4
823	6	4
824	6	4
825	6	4
826	6	4
827	7	3
828	7	4
829	7	4
830	7	4
831	7	4
832	7	4
833	7	4
834	7	4
835	7	4
836	6	3
837	6	3
838	5	2
839	5	2
840	5	2
841	4	1
842	4	1
843	4	1
844	4	1
845	4	1
846	4	1
847	4	1
848	4	1
849	4	1
850	4	1
851	4	1
852	4	1
853	4	1
854	4	1
855	4	1
856	4	1
857	4	1
858	4	1
859	4	1
860	4	1
861	4	1
862	4	1
863	4	1
864	4	1
865	4	1
866	4	1
867	4	1
868	3	0
869	3	0
870	3	0
871	3	0
872	3	0
873	3	0
874	3	0
875	3	0
876	3	0
877	3	0
878	3	0
879	3	0
880	3	0
881	3	0
882	3	0
883	3	0
884	3	0
885	3	0
886	3	0
887	3	0
888	3	0
889	3	0
890	3	0
891	3	0
892	3	0
893	3	0
894	3	0
895	3	0
896	3	0
897	3	0
898	3	0
899	3	0
900	3	1
901	3	1
902	3	1
903	3	1
904	3	1
905	3	1
906	3	1
907	3	1
908	3	1
909	3	1
910	3	1
911	3	1
912	3	1
913	3	1
914	3	1
915	3	1
916	3	1
917	3	1
918	3	1
919	3	1
920	3	1
921	3	1
922	3	1
923	3	1
924	3	1
925	3	1
926	3	1
927	3	1
928	3	2
929	3	2
930	3	2
931	3	2
932	3	2
933	3	2
934	3	2
935	3	2
936	3	2
937	3	2
938	3	2
939	3	2
940	3	2
941	3	2
942	3	2
943	2	1
944	2	1
945	2	1
946	2	1
947	2	1
948	2	1
949	2	1
950	2	1
951	2	1
952	2	1
953	2	1
954	2	1
955	2	1
956	2	1
957	2	1
958	2	1
959	2	1
960	2	1
961	2	1
962	2	1
963	2	1
964	2	1
965	2	1
966	2	1
967	2	1
968	2	1
969	2	1
970	2	1
971	2	1
972	2	1
973	2	1
974	2	1
975	2	1
976	2	1
977	2	1
978	2	1
979	2	1
980	2	1
981	2	1
982	2	1
983	2	1
984	2	1
985	2	1
986	2	1
987	2	1
988	2	1
989	2	1
990	2	1
991	2	1
992	2	1
993	2	1
994	2	1
995	2	1
996	2	1
997	2	1
998	2	1
999	2	1
1000	2	1
1001	2	1
1002	2	1
1003	2	1
1004	2	1
1005	2	1
1006	2	1
1007	2	1
1008	2	1
1009	2	1
1010	2	1
1011	2	1
1012	2	1
1013	2	1
1014	2	1
1015	2	1
1016	2	1
1017	2	1
1018	2	1
1019	2	1
