Step	AgentID	age	energy	generation	num_offspring	action_history	possible_actions	primary_values	secondary_values	sensor_vector	motor_vector	sensor_position
0	Mouse_28	20	476.51242497450534	0	0	"       Verb    Noun_group  Duration  Benefit Termination   Distance
0    Search          None       6.0      0.0        None  18.743456
1      Feed  Food_group_2       5.0     96.0    No food!   0.000000
2  Approach  Food_group_2       9.0      0.0        None  28.960783"	"       Verb    Noun_group     Value  \
0      Wait          None  0.000000   
1    Search          None  0.000010   
2  Approach  Food_group_2  0.000014   

                                            Function                     Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....                      None  
1  <bound method Mouse.search_for_odor of <mousew...                      None  
2  <bound method Mouse.approach of <mouseworld.mo...  [0.000154415761187, 0.0]  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 8.380690000000001, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0         0.000000          0.0     0.000000              0.0   
Food_group_1         0.000000          0.0     0.000000              0.0   
Food_group_2         0.017043          0.0     0.125616              0.0   
Predator_group_0     0.000000          0.0     0.000000              0.0   
Predator_group_1     0.000000          0.0     0.000000              0.0   
Predator_group_2     0.000000          0.0     0.000000              0.0   
Predator_group_3     0.000000          0.0     0.000000              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[ 0.          0.        ]
 [ 0.00019264  0.        ]
 [ 0.00015442  0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]]"	[ 1.0039584  0.0133421]	[(48, 35), (48, 35)]
0	Mouse_29	20	478.52748095833863	0	0	"       Verb    Noun_group  Duration  Benefit Termination   Distance
0    Search          None       8.0      0.0        None  19.760369
1      Feed  Food_group_2       5.0     89.0    No food!   0.000000
2  Approach  Food_group_2       3.0      0.0        None   7.545099
3    Search          None       1.0      0.0     Closure   2.542234
4  Approach  Food_group_2       3.0      0.0        None   7.891103"	"       Verb    Noun_group     Value  \
0      Wait          None  0.000000   
1    Search          None  0.000010   
2  Approach  Food_group_2  0.000021   

                                            Function  \
0  <bound method Mouse.wait of <mouseworld.mouse....   
1  <bound method Mouse.search_for_odor of <mousew...   
2  <bound method Mouse.approach of <mouseworld.mo...   

                                   Arg_1  
0                                   None  
1                                   None  
2  [0.00120221949172, 1.76840544211e-05]  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 7.68069, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0     0.000000     0.000000              0.0   
Food_group_1              0.0     0.000000     0.000000              0.0   
Food_group_2              0.0     0.024698     0.059144              0.0   
Predator_group_0          0.0     0.000000     0.000000              0.0   
Predator_group_1          0.0     0.000000     0.000000              0.0   
Predator_group_2          0.0     0.000000     0.000000              0.0   
Predator_group_3          0.0     0.000000     0.000000              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[  0.00000000e+00   0.00000000e+00]
 [  1.20221949e-03   1.76840544e-05]
 [  0.00000000e+00   0.00000000e+00]
 [  0.00000000e+00   0.00000000e+00]
 [  0.00000000e+00   0.00000000e+00]
 [  0.00000000e+00   0.00000000e+00]
 [  0.00000000e+00   0.00000000e+00]]"	[ 1.01509393 -0.00340392]	[(41, 57), (41, 56)]
0	Mouse_3	20	386.5329377601827	0	0	"     Verb Noun_group  Duration  Benefit Termination   Distance
0  Search       None      20.0      0.0        None  93.467062"	"     Verb Noun_group    Value  \
0    Wait       None  0.00000   
1  Search       None  0.00001   

                                            Function Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....  None  
1  <bound method Mouse.search_for_odor of <mousew...  None  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0          0.0          0.0              0.0   
Food_group_1              0.0          0.0          0.0              0.0   
Food_group_2              0.0          0.0          0.0              0.0   
Predator_group_0          0.0          0.0          0.0              0.0   
Predator_group_1          0.0          0.0          0.0              0.0   
Predator_group_2          0.0          0.0          0.0              0.0   
Predator_group_3          0.0          0.0          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.00145946 -0.00031271]
 [ 0.00145404 -0.00142628]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.00052348  0.00068195]]"	[ 1.00824435 -0.00699682]	[(20, 11), (20, 9)]
0	Mouse_30	20	439.2620107273653	0	0	"     Verb Noun_group  Duration  Benefit Termination   Distance
0  Search       None      20.0      0.0        None  40.737989"	"     Verb Noun_group    Value  \
0    Wait       None  0.00000   
1  Search       None  0.00001   

                                            Function Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....  None  
1  <bound method Mouse.search_for_odor of <mousew...  None  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0          0.0          0.0              0.0   
Food_group_1              0.0          0.0          0.0              0.0   
Food_group_2              0.0          0.0          0.0              0.0   
Predator_group_0          0.0          0.0          0.0              0.0   
Predator_group_1          0.0          0.0          0.0              0.0   
Predator_group_2          0.0          0.0          0.0              0.0   
Predator_group_3          0.0          0.0          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.00852432  0.0058236 ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]]"	[ 0.99180106 -0.00619718]	[(68, 52), (69, 52)]
0	Mouse_31	20	412.33687022446344	0	0	"     Verb Noun_group  Duration  Benefit Termination  Distance
0  Search       None      20.0      0.0        None  67.66313"	"     Verb Noun_group    Value  \
0    Wait       None  0.00000   
1  Search       None  0.00001   

                                            Function Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....  None  
1  <bound method Mouse.search_for_odor of <mousew...  None  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0          0.0          0.0              0.0   
Food_group_1              0.0          0.0          0.0              0.0   
Food_group_2              0.0          0.0          0.0              0.0   
Predator_group_0          0.0          0.0          0.0              0.0   
Predator_group_1          0.0          0.0          0.0              0.0   
Predator_group_2          0.0          0.0          0.0              0.0   
Predator_group_3          0.0          0.0          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[ 0.04262508 -0.02273653]
 [ 0.          0.        ]
 [ 0.00056385  0.00043073]
 [ 0.00908835 -0.0040657 ]
 [ 0.          0.        ]
 [ 0.0042068   0.00396919]
 [ 0.          0.        ]]"	[ 0.99546192  0.00107192]	[(42, 22), (42, 21)]
0	Mouse_32	20	425.8866111591497	0	0	"       Verb    Noun_group  Duration  Benefit Termination   Distance
0    Search          None      16.0      0.0        None  58.949476
1      Feed  Food_group_2       3.0     60.0        None   0.000000
2  Approach  Food_group_2       1.0      0.0        None   3.676288"	"       Verb    Noun_group     Value  \
0      Wait          None  0.000000   
1    Search          None  0.000010   
2  Approach  Food_group_2  0.000229   
3  Approach  Food_group_2  0.001160   

                                            Function  \
0  <bound method Mouse.wait of <mouseworld.mouse....   
1  <bound method Mouse.search_for_odor of <mousew...   
2  <bound method Mouse.approach of <mouseworld.mo...   
3  <bound method Mouse.approach of <mouseworld.mo...   

                                 Arg_1  
0                                 None  
1                                 None  
2    [0.0479801560331, 0.041030535155]  
3  [0.0918304377293, -0.0668577690459]  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 6.149000000000001, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0          0.00000          0.0     0.000000              0.0   
Food_group_1          0.00000          0.0     0.000000              0.0   
Food_group_2          0.00656          0.0     0.017328              0.0   
Predator_group_0      0.00000          0.0     0.000000              0.0   
Predator_group_1      0.00000          0.0     0.000000              0.0   
Predator_group_2      0.00000          0.0     0.000000              0.0   
Predator_group_3      0.00000          0.0     0.000000              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[ 0.04798016  0.04103054]
 [ 0.          0.        ]
 [ 0.09183044 -0.06685777]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]]"	[ 0.94749683  0.0656206 ]	[(73, 33), (73, 34)]
0	Mouse_33	20	410.8969199314656	0	0	"     Verb Noun_group  Duration  Benefit Termination  Distance
0  Search       None      20.0      0.0        None  69.10308"	"     Verb Noun_group    Value  \
0    Wait       None  0.00000   
1  Search       None  0.00001   

                                            Function Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....  None  
1  <bound method Mouse.search_for_odor of <mousew...  None  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0          0.0          0.0              0.0   
Food_group_1              0.0          0.0          0.0              0.0   
Food_group_2              0.0          0.0          0.0              0.0   
Predator_group_0          0.0          0.0          0.0              0.0   
Predator_group_1          0.0          0.0          0.0              0.0   
Predator_group_2          0.0          0.0          0.0              0.0   
Predator_group_3          0.0          0.0          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[ 0.          0.        ]
 [ 0.13145341  0.15492007]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]]"	[ 0.98320619  0.00811151]	[(90, 70), (89, 71)]
0	Mouse_34	20	427.1932750571296	0	0	"     Verb Noun_group  Duration  Benefit Termination   Distance
0  Search       None      20.0      0.0        None  52.806725"	"     Verb Noun_group    Value  \
0    Wait       None  0.00000   
1  Search       None  0.00001   

                                            Function Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....  None  
1  <bound method Mouse.search_for_odor of <mousew...  None  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0          0.0          0.0              0.0   
Food_group_1              0.0          0.0          0.0              0.0   
Food_group_2              0.0          0.0          0.0              0.0   
Predator_group_0          0.0          0.0          0.0              0.0   
Predator_group_1          0.0          0.0          0.0              0.0   
Predator_group_2          0.0          0.0          0.0              0.0   
Predator_group_3          0.0          0.0          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[ 0.00085957  0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.00095866  0.        ]
 [ 0.          0.        ]]"	[ 0.97990592  0.00474957]	[(16, 83), (16, 83)]
0	Mouse_35	20	453.68772764516245	0	0	"     Verb Noun_group  Duration  Benefit Termination   Distance
0  Search       None      20.0      0.0        None  26.312272"	"     Verb Noun_group    Value  \
0    Wait       None  0.00000   
1  Search       None  0.00001   

                                            Function Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....  None  
1  <bound method Mouse.search_for_odor of <mousew...  None  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0          0.0          0.0              0.0   
Food_group_1              0.0          0.0          0.0              0.0   
Food_group_2              0.0          0.0          0.0              0.0   
Predator_group_0          0.0          0.0          0.0              0.0   
Predator_group_1          0.0          0.0          0.0              0.0   
Predator_group_2          0.0          0.0          0.0              0.0   
Predator_group_3          0.0          0.0          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[  0.00000000e+00   0.00000000e+00]
 [  9.87925378e-05  -1.97585076e-04]
 [  0.00000000e+00   0.00000000e+00]
 [  0.00000000e+00   0.00000000e+00]
 [  0.00000000e+00   0.00000000e+00]
 [  0.00000000e+00   0.00000000e+00]
 [  0.00000000e+00   0.00000000e+00]]"	[ 0.97760164 -0.0038475 ]	[(84, 75), (85, 75)]
0	Mouse_36	20	452.49175104476086	0	0	"     Verb Noun_group  Duration  Benefit Termination   Distance
0  Search       None      20.0      0.0        None  27.508249"	"     Verb Noun_group    Value  \
0    Wait       None  0.00000   
1  Search       None  0.00001   

                                            Function Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....  None  
1  <bound method Mouse.search_for_odor of <mousew...  None  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0          0.0          0.0              0.0   
Food_group_1              0.0          0.0          0.0              0.0   
Food_group_2              0.0          0.0          0.0              0.0   
Predator_group_0          0.0          0.0          0.0              0.0   
Predator_group_1          0.0          0.0          0.0              0.0   
Predator_group_2          0.0          0.0          0.0              0.0   
Predator_group_3          0.0          0.0          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[ 0.          0.        ]
 [ 0.00048695 -0.00014216]
 [ 0.0052511  -0.00258802]
 [ 0.12657663 -0.14026234]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]]"	[ 0.96889576 -0.00340007]	[(51, 90), (51, 91)]
0	Mouse_37	20	454.7428508161963	0	0	"     Verb    Noun_group  Duration  Benefit Termination   Distance
0  Search          None      17.0      0.0        None  29.318899
1    Feed  Food_group_1       3.0     42.0        None   0.000000"	"       Verb    Noun_group         Value  \
0      Wait          None  0.000000e+00   
1    Search          None  1.000000e-05   
2  Approach  Food_group_1  9.110489e-03   
3  Approach  Food_group_1  1.362437e-07   
4  Approach  Food_group_1  7.427622e-10   
5  Approach  Food_group_1  6.775508e-07   
6  Approach  Food_group_1  7.531622e-06   
7      Feed  Food_group_1  2.827182e+00   

                                            Function  \
0  <bound method Mouse.wait of <mouseworld.mouse....   
1  <bound method Mouse.search_for_odor of <mousew...   
2  <bound method Mouse.approach of <mouseworld.mo...   
3  <bound method Mouse.approach of <mouseworld.mo...   
4  <bound method Mouse.approach of <mouseworld.mo...   
5  <bound method Mouse.approach of <mouseworld.mo...   
6  <bound method Mouse.approach of <mouseworld.mo...   
7  <bound method Mouse.feed of <mouseworld.mouse....   

                                             Arg_1  
0                                             None  
1                                             None  
2                            [0.440534003098, 0.0]  
3                          [0.00132860465262, 0.0]  
4                         [0.000122699531193, 0.0]  
5                          [0.00378843421306, 0.0]  
6                            [0.012632218035, 0.0]  
7  <mouseworld.food.Food object at 0x7ff2d73e17b8>  "	{'Food_group_0': 1, 'Food_group_1': 4.523, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0     0.000000     0.000000         0.000000   
Food_group_1              0.0     0.045191     0.000186         0.000013   
Food_group_2              0.0     0.000000     0.000000         0.000000   
Predator_group_0          0.0     0.000000     0.000000         0.000000   
Predator_group_1          0.0     0.000000     0.000000         0.000000   
Predator_group_2          0.0     0.000000     0.000000         0.000000   
Predator_group_3          0.0     0.000000     0.000000         0.000000   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0              0.00000           0.0000              0.0  
Food_group_1              0.00039           0.0013              0.0  
Food_group_2              0.00000           0.0000              0.0  
Predator_group_0          0.00000           0.0000              0.0  
Predator_group_1          0.00000           0.0000              0.0  
Predator_group_2          0.00000           0.0000              0.0  
Predator_group_3          0.00000           0.0000              0.0  "	"[[  0.00000000e+00   0.00000000e+00]
 [  4.40534003e-01   0.00000000e+00]
 [  1.32860465e-03   0.00000000e+00]
 [  1.22699531e-04   0.00000000e+00]
 [  3.78843421e-03   0.00000000e+00]
 [  1.26322180e-02   0.00000000e+00]
 [  0.00000000e+00   0.00000000e+00]]"	[ 0.  0.]	[(37, 12), (37, 12)]
0	Mouse_38	20	284.38631454000483	0	0	"     Verb        Noun_group  Duration  Benefit Termination   Distance
0  Search              None       9.0      0.0        None  14.852576
1  Suffer  Predator_group_3       9.0   -180.0        None   0.000000
2   Avoid  Predator_group_3       2.0      0.0        None   0.761109"	"     Verb        Noun_group         Value  \
0    Wait              None  0.000000e+00   
1  Search              None  1.000000e-05   
2   Avoid  Predator_group_3  1.275444e-08   
3   Avoid  Predator_group_3  4.972946e-06   
4   Avoid  Predator_group_3  4.326711e-07   
5   Avoid  Predator_group_3  1.556077e-02   

                                            Function  \
0  <bound method Mouse.wait of <mouseworld.mouse....   
1  <bound method Mouse.search_for_odor of <mousew...   
2  <bound method Mouse.avoid of <mouseworld.mouse...   
3  <bound method Mouse.avoid of <mouseworld.mouse...   
4  <bound method Mouse.avoid of <mouseworld.mouse...   
5  <bound method Mouse.avoid of <mouseworld.mouse...   

                                    Arg_1  
0                                    None  
1                                    None  
2  [0.000119049387646, 0.000238098775293]  
3    [0.00348292307868, 0.00385129202265]  
4  [0.000850335742291, -0.00102010951224]  
5        [0.125408463113, 0.142598665531]  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': -11.864169731}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0         0.000000          0.0     0.000000              0.0   
Food_group_1         0.000000          0.0     0.000000              0.0   
Food_group_2         0.000000          0.0     0.000000              0.0   
Predator_group_0     0.000000          0.0     0.000000              0.0   
Predator_group_1     0.000000          0.0     0.000000              0.0   
Predator_group_2     0.000000          0.0     0.000000              0.0   
Predator_group_3    -0.000107          0.0    -0.001428              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0         0.000000         0.000000  
Food_group_1                  0.0         0.000000         0.000000  
Food_group_2                  0.0         0.000000         0.000000  
Predator_group_0              0.0         0.000000         0.000000  
Predator_group_1              0.0         0.000000         0.000000  
Predator_group_2              0.0         0.000000         0.000000  
Predator_group_3              0.0        -0.000509        -0.124081  "	"[[  1.19049388e-04   2.38098775e-04]
 [  0.00000000e+00   0.00000000e+00]
 [  3.48292308e-03   3.85129202e-03]
 [  0.00000000e+00   0.00000000e+00]
 [  0.00000000e+00   0.00000000e+00]
 [  8.50335742e-04  -1.02010951e-03]
 [  1.25408463e-01   1.42598666e-01]]"	[ 0.2114983   0.06933384]	[(27, 86), (26, 85)]
0	Mouse_39	20	460.3173251362665	0	0	"     Verb    Noun_group  Duration  Benefit Termination  Distance
0  Search          None       1.0      0.0        None  1.217448
1    Feed  Food_group_0       1.0    -20.0        None  0.000000
2   Avoid  Food_group_0      18.0      0.0        None  6.012299"	"     Verb    Noun_group         Value  \
0    Wait          None  0.000000e+00   
1  Search          None  1.000000e-05   
2   Avoid  Food_group_0  1.473666e-05   
3   Avoid  Food_group_0  7.237491e-09   

                                            Function                    Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....                     None  
1  <bound method Mouse.search_for_odor of <mousew...                     None  
2  <bound method Mouse.avoid of <mouseworld.mouse...  [0.00113024644913, 0.0]  
3  <bound method Mouse.avoid of <mouseworld.mouse...  [0.00270968450181, 0.0]  "	{'Food_group_0': -1.1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0        -0.013038    -0.000003          0.0              0.0   
Food_group_1         0.000000     0.000000          0.0              0.0   
Food_group_2         0.000000     0.000000          0.0              0.0   
Predator_group_0     0.000000     0.000000          0.0              0.0   
Predator_group_1     0.000000     0.000000          0.0              0.0   
Predator_group_2     0.000000     0.000000          0.0              0.0   
Predator_group_3     0.000000     0.000000          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[ 0.00113025  0.        ]
 [ 0.00270968  0.        ]
 [ 0.00093563  0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]]"	[ 0.1385758   0.00746497]	[(87, 42), (87, 42)]
0	Mouse_4	20	392.5510232506416	0	0	"     Verb Noun_group  Duration  Benefit Termination   Distance
0  Search       None      20.0      0.0        None  87.448977"	"     Verb Noun_group    Value  \
0    Wait       None  0.00000   
1  Search       None  0.00001   

                                            Function Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....  None  
1  <bound method Mouse.search_for_odor of <mousew...  None  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0          0.0          0.0              0.0   
Food_group_1              0.0          0.0          0.0              0.0   
Food_group_2              0.0          0.0          0.0              0.0   
Predator_group_0          0.0          0.0          0.0              0.0   
Predator_group_1          0.0          0.0          0.0              0.0   
Predator_group_2          0.0          0.0          0.0              0.0   
Predator_group_3          0.0          0.0          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[ 0.00445647  0.        ]
 [ 0.0010327   0.        ]
 [ 0.00207694  0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]]"	[ 0.97959366  0.00370624]	[(57, 3), (57, 3)]
0	Mouse_40	20	448.8528984302319	0	0	"     Verb Noun_group  Duration  Benefit Termination   Distance
0  Search       None      20.0      0.0        None  31.147102"	"     Verb Noun_group    Value  \
0    Wait       None  0.00000   
1  Search       None  0.00001   

                                            Function Arg_1  
0  <bound method Mouse.wait of <mouseworld.mouse....  None  
1  <bound method Mouse.search_for_odor of <mousew...  None  "	{'Food_group_0': 1, 'Food_group_1': 1, 'Food_group_2': 1, 'Predator_group_0': 1, 'Predator_group_1': 1, 'Predator_group_2': 1, 'Predator_group_3': 1}	"                  Food_odor_0  Food_odor_1  Food_odor_2  Predator_odor_0  \
Food_group_0              0.0          0.0          0.0              0.0   
Food_group_1              0.0          0.0          0.0              0.0   
Food_group_2              0.0          0.0          0.0              0.0   
Predator_group_0          0.0          0.0          0.0              0.0   
Predator_group_1          0.0          0.0          0.0              0.0   
Predator_group_2          0.0          0.0          0.0              0.0   
Predator_group_3          0.0          0.0          0.0              0.0   

                  Predator_odor_1  Predator_odor_2  Predator_odor_3  
Food_group_0                  0.0              0.0              0.0  
Food_group_1                  0.0              0.0              0.0  
Food_group_2                  0.0              0.0              0.0  
Predator_group_0              0.0              0.0              0.0  
Predator_group_1              0.0              0.0              0.0  
Predator_group_2              0.0              0.0              0.0  
Predator_group_3              0.0              0.0              0.0  "	"[[ 0.02263347  0.        ]
 [ 0.          0.        ]
 [ 0.00044578  0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]
 [ 0.          0.        ]]"	[ 0.95929701  0.00192704]	[(23, 95), (23, 95)]
